CIK,Date,filling type,Hedge,word found
1136869,2022-08-02,10-Q,1,interestrateswap
1136869,2022-05-05,10-Q,1,interestrateswap
1136869,2021-11-04,10-Q,1,interestrateswap
1136869,2022-11-02,10-Q,1,interestrateswap
1136869,2021-05-04,10-Q,1,interestrateswap
1136893,2006-03-16,10-K,1,interestrateswap
1136893,2004-02-17,10-K,1,interestrateswap
1136893,2009-02-27,10-K,1,interestrateswap
1136893,2005-03-11,10-K,1,interestrateswap
1136893,2008-02-29,10-K,1,interestrateswap
1136893,2007-03-01,10-K,1,interestrateswap
1136893,2010-02-26,10-K,1,interestrateswap
1136893,2012-02-24,10-K,1,interestrateswap
1136893,2011-02-25,10-K,1,interestrateswap
1136893,2015-02-27,10-K,1,interestratederivative
1136893,2013-02-26,10-K,1,interestrateswap
1136893,2018-02-22,10-K,1,interestratederivative
1136893,2016-02-26,10-K,1,interestratederivative
1136893,2019-02-21,10-K,1,hedgesinterestrate
1136893,2014-02-28,10-K,1,interestrateswap
1136893,2022-02-23,10-K,1,interestratederivative
1136893,2017-02-23,10-K,1,interestratederivative
1136893,2021-02-18,10-K,1,interestratederivative
1136893,2004-08-06,10-Q,1,interestrateswap
1136893,2005-05-10,10-Q,1,interestrateswap
1136893,2020-02-20,10-K,1,interestratederivative
1136893,2006-05-10,10-Q,1,interestrateswap
1136893,2006-08-09,10-Q,1,interestrateswap
1136893,2005-08-04,10-Q,1,interestrateswap
1136893,2004-11-09,10-Q,1,interestratehedging
1136893,2005-11-07,10-Q,1,interestrateswap
1136893,2004-05-10,10-Q,1,interestrateswap
1136893,2006-11-09,10-Q,1,interestrateswap
1136893,2007-05-08,10-Q,1,interestrateswap
1136893,2007-08-09,10-Q,1,interestrateswap
1136893,2007-11-09,10-Q,1,interestrateswap
1136893,2008-11-10,10-Q,1,interestrateswap
1136893,2008-05-09,10-Q,1,interestrateswap
1136893,2009-11-05,10-Q,1,interestrateswap
1136893,2010-05-05,10-Q,1,interestrateswap
1136893,2010-11-05,10-Q,1,interestrateswap
1136893,2010-08-04,10-Q,1,interestrateswap
1136893,2011-05-06,10-Q,1,interestrateswap
1136893,2011-08-04,10-Q,1,interestrateswap
1136893,2008-08-08,10-Q,1,interestrateswap
1136893,2011-11-04,10-Q,1,interestrateswap
1136893,2009-05-06,10-Q,1,interestrateswap
1136893,2009-08-05,10-Q,1,interestrateswap
1136893,2012-05-04,10-Q,1,interestrateswap
1136893,2012-11-07,10-Q,1,interestrateswap
1136893,2012-08-06,10-Q,1,interestrateswap
1136893,2013-08-02,10-Q,1,interestrateswap
1136893,2014-05-07,10-Q,1,interestrateswap
1136893,2013-11-01,10-Q,1,interestrateswap
1136893,2014-11-07,10-Q,1,interestratederivative
1136893,2014-08-07,10-Q,1,interestrateswap
1136893,2013-05-02,10-Q,1,interestrateswap
1136893,2015-05-08,10-Q,1,interestrateswap
1136893,2015-08-06,10-Q,1,interestrateswap
1136893,2015-11-05,10-Q,1,interestrateswap
1136893,2016-05-04,10-Q,1,interestratederivative
1136893,2016-08-02,10-Q,1,interestratederivative
1136893,2016-11-02,10-Q,1,interestratederivative
1136893,2018-05-02,10-Q,1,interestrateswap
1136893,2017-05-03,10-Q,1,interestratederivative
1136893,2019-04-30,10-Q,1,interestrateswap
1136893,2017-08-03,10-Q,1,interestrateswap
1136893,2019-11-05,10-Q,1,interestrateswap
1136893,2019-08-06,10-Q,1,interestrateswap
1136893,2018-10-30,10-Q,1,interestrateswap
1136893,2017-11-01,10-Q,1,interestrateswap
1136893,2018-07-31,10-Q,1,interestrateswap
1136893,2020-05-07,10-Q,1,interestrateswap
1136893,2020-10-29,10-Q,1,interestrateswap
1136893,2022-05-03,10-Q,1,interestrateswap
1136893,2021-05-06,10-Q,1,interestrateswap
1136893,2020-08-04,10-Q,1,interestrateswap
1136893,2021-08-03,10-Q,1,interestrateswap
1137411,2004-12-08,10-K,1,interestrateswap
1136893,2021-11-04,10-Q,1,interestrateswap
1136893,2022-08-04,10-Q,1,interestrateswap
1137411,2006-11-13,10-K,1,interestrateswap
1137411,2005-11-21,10-K,1,interestrateswap
1137411,2008-11-25,10-K,1,interestrateswap
1137411,2009-11-23,10-K,1,interestrateswap
1137411,2010-11-23,10-K,1,interestrateswap
1137411,2012-11-13,10-K,1,interestrateswap
1137411,2007-11-16,10-K,1,interestrateswap
1137411,2013-11-12,10-K,1,interestrateswap
1136893,2022-11-04,10-Q,1,interestrateswap
1137411,2011-11-15,10-K,1,interestrateswap
1137411,2015-11-17,10-K,1,hedgesinterestrate
1137411,2004-01-27,10-Q,1,interestrateswap
1137411,2014-11-18,10-K,1,interestrateswap
1137411,2017-11-14,10-K,1,hedgesinterestrate
1137411,2016-11-15,10-K,1,hedgesinterestrate
1137411,2018-11-26,10-K,1,hedgesinterestrate
1137411,2004-04-27,10-Q,1,interestrateswap
1137411,2004-08-03,10-Q,1,interestrateswap
1137411,2005-01-26,10-Q,1,interestrateswap
1137411,2005-04-27,10-Q,1,interestrateswap
1137411,2006-04-26,10-Q,1,interestrateswap
1137411,2005-07-28,10-Q,1,interestrateswap
1137411,2007-01-25,10-Q,1,interestrateswap
1137411,2006-01-26,10-Q,1,interestrateswap
1137411,2008-01-24,10-Q,1,interestrateswap
1137411,2006-07-27,10-Q,1,interestrateswap
1137411,2007-07-26,10-Q,1,interestrateswap
1137411,2007-04-25,10-Q,1,interestrateswap
1137411,2008-07-23,10-Q,1,interestrateswap
1137411,2008-04-24,10-Q,1,interestrateswap
1137411,2009-07-30,10-Q,1,interestrateswap
1137411,2009-04-28,10-Q,1,interestrateswap
1137411,2010-01-28,10-Q,1,interestrateswap
1137411,2009-02-03,10-Q,1,interestrateswap
1137411,2011-04-29,10-Q,1,interestrateswap
1137411,2010-07-29,10-Q,1,interestrateswap
1137411,2010-04-23,10-Q,1,interestrateswap
1137411,2011-01-28,10-Q,1,interestrateswap
1137411,2012-01-19,10-Q,1,interestrateswap
1137411,2012-04-19,10-Q,1,interestrateswap
1137411,2011-07-25,10-Q,1,interestrateswap
1137411,2013-04-19,10-Q,1,interestrateswap
1137411,2012-07-24,10-Q,1,interestrateswap
1137411,2013-01-18,10-Q,1,interestrateswap
1137411,2014-01-22,10-Q,1,hedgesinterestrate
1137411,2014-04-17,10-Q,1,hedgesinterestrate
1137411,2015-01-23,10-Q,1,hedgesinterestrate
1137411,2015-04-23,10-Q,1,hedgesinterestrate
1137411,2013-07-19,10-Q,1,interestrateswap
1137411,2016-04-21,10-Q,1,hedgesinterestrate
1137411,2016-01-22,10-Q,1,hedgesinterestrate
1137411,2015-07-24,10-Q,1,hedgesinterestrate
1137411,2016-07-25,10-Q,1,hedgesinterestrate
1137411,2014-07-22,10-Q,1,hedgesinterestrate
1137411,2017-02-08,10-Q,1,hedgesinterestrate
1137411,2017-07-28,10-Q,1,hedgesinterestrate
1137411,2018-04-27,10-Q,1,hedgesinterestrate
1137411,2017-04-21,10-Q,1,hedgesinterestrate
1137411,2018-07-27,10-Q,1,hedgesinterestrate
1137774,2004-03-10,10-K,1,interestratehedging
1137411,2018-01-26,10-Q,1,hedgesinterestrate
1137774,2008-02-27,10-K,1,hedgeinterestrate
1137774,2005-03-09,10-K,1,interestratehedging
1137774,2006-02-28,10-K,1,interestratehedging
1137774,2009-02-27,10-K,1,hedgesinterestrate
1137774,2007-02-28,10-K,1,interestratehedging
1137774,2010-02-26,10-K,1,hedgesinterestrate
1137774,2011-02-25,10-K,1,hedgesinterestrate
1137774,2012-02-24,10-K,1,hedgesinterestrate
1137774,2016-02-19,10-K,1,hedgeinterestrate
1137774,2018-02-16,10-K,1,hedgeinterestrate
1137774,2013-02-22,10-K,1,hedgeinterestrate
1137774,2014-02-27,10-K,1,hedgeinterestrate
1137774,2020-02-14,10-K,1,hedgeinterestrate
1137774,2004-05-07,10-Q,1,interestratehedging
1137774,2019-02-15,10-K,1,hedgeinterestrate
1137774,2017-02-17,10-K,1,hedgeinterestrate
1137774,2004-08-05,10-Q,1,interestratehedging
1137774,2004-11-04,10-Q,1,interestratehedging
1137774,2015-02-20,10-K,1,hedgeinterestrate
1137774,2022-02-17,10-K,1,hedgeinterestrate
1137774,2005-08-04,10-Q,1,interestratehedging
1137774,2005-05-05,10-Q,1,interestratehedging
1137774,2021-02-19,10-K,1,hedgeinterestrate
1137774,2006-05-04,10-Q,1,interestratehedging
1137774,2005-11-03,10-Q,1,interestratehedging
1137774,2007-05-03,10-Q,1,interestratehedging
1137774,2006-11-02,10-Q,1,interestratehedging
1137774,2007-11-01,10-Q,1,interestratehedging
1137774,2006-08-03,10-Q,1,interestratehedging
1137774,2008-07-31,10-Q,1,interestratehedging
1137774,2008-05-01,10-Q,1,interestratehedging
1137774,2009-08-07,10-Q,1,hedgesinterestrate
1137774,2007-08-02,10-Q,1,interestratehedging
1137774,2008-10-30,10-Q,1,interestratehedging
1137774,2010-05-07,10-Q,1,hedgesinterestrate
1137774,2010-08-06,10-Q,1,hedgesinterestrate
1137774,2009-05-08,10-Q,1,hedgesinterestrate
1137774,2010-11-05,10-Q,1,hedgesinterestrate
1137774,2009-11-06,10-Q,1,hedgesinterestrate
1137774,2011-05-06,10-Q,1,hedgesinterestrate
1137774,2011-08-05,10-Q,1,hedgesinterestrate
1137774,2012-05-04,10-Q,1,hedgesinterestrate
1137774,2013-08-08,10-Q,1,hedgesinterestrate
1137774,2014-05-08,10-Q,1,hedgesinterestrate
1137774,2013-05-03,10-Q,1,hedgesinterestrate
1137774,2012-11-08,10-Q,1,hedgesinterestrate
1137774,2011-11-04,10-Q,1,hedgesinterestrate
1137774,2012-08-03,10-Q,1,hedgesinterestrate
1137774,2015-05-07,10-Q,1,hedgesinterestrate
1137774,2013-11-07,10-Q,1,hedgesinterestrate
1137774,2014-11-06,10-Q,1,hedgesinterestrate
1137774,2015-11-05,10-Q,1,hedgesinterestrate
1137774,2014-08-07,10-Q,1,hedgesinterestrate
1137774,2015-08-06,10-Q,1,hedgesinterestrate
1137774,2016-08-05,10-Q,1,hedgesinterestrate
1137774,2017-05-05,10-Q,1,hedgesinterestrate
1137774,2016-11-04,10-Q,1,hedgesinterestrate
1137774,2017-08-04,10-Q,1,hedgesinterestrate
1137774,2016-05-06,10-Q,1,hedgesinterestrate
1137774,2018-08-03,10-Q,1,hedgesinterestrate
1137774,2017-11-03,10-Q,1,hedgesinterestrate
1137774,2019-05-03,10-Q,1,hedgesinterestrate
1137774,2018-11-08,10-Q,1,hedgesinterestrate
1137774,2019-08-02,10-Q,1,hedgesinterestrate
1137774,2018-05-04,10-Q,1,hedgesinterestrate
1137774,2020-05-08,10-Q,1,hedgesinterestrate
1137774,2020-11-05,10-Q,1,hedgesinterestrate
1137774,2019-11-05,10-Q,1,hedgesinterestrate
1137774,2021-05-06,10-Q,1,hedgesinterestrate
1137774,2020-08-06,10-Q,1,hedgesinterestrate
1137774,2021-08-05,10-Q,1,hedgesinterestrate
1137774,2022-05-05,10-Q,1,hedgesinterestrate
1137774,2022-08-05,10-Q,1,hedgesinterestrate
1137774,2022-11-03,10-Q,1,hedgesinterestrate
1137774,2021-11-04,10-Q,1,hedgesinterestrate
1137789,2004-08-10,10-K,1,interestrateswap
1137789,2008-08-13,10-K,0,N/A
1137789,2005-08-01,10-K,1,interestrateswap
1137789,2007-08-27,10-K,0,N/A
1137789,2010-08-20,10-K,1,hedgeinterestrate
1137789,2006-09-11,10-K,0,N/A
1137789,2009-08-19,10-K,1,hedgeinterestrate
1137789,2011-08-17,10-K,1,hedgeinterestrate
1137789,2013-08-08,10-K,1,hedgeinterestrate
1137789,2012-08-09,10-K,1,hedgeinterestrate
1137789,2014-08-08,10-K,1,hedgeinterestrate
1137789,2018-08-03,10-K,0,N/A
1137789,2017-08-04,10-K,0,N/A
1137789,2016-08-05,10-K,0,N/A
1137789,2021-08-06,10-K,1,interestrateswap
1137789,2015-08-12,10-K,0,N/A
1137789,2022-08-05,10-K,1,interestrateswap
1137789,2004-05-03,10-Q,1,interestrateswap
1137789,2020-08-07,10-K,1,interestrateswap
1137789,2004-10-29,10-Q,1,interestrateswap
1137789,2019-08-02,10-K,0,N/A
1137789,2004-02-03,10-Q,1,interestrateswap
1137789,2005-04-29,10-Q,1,interestrateswap
1137789,2005-01-28,10-Q,1,interestrateswap
1137789,2006-02-03,10-Q,1,interestrateswap
1137789,2007-02-02,10-Q,1,interestrateswap
1137789,2007-05-03,10-Q,1,interestrateswap
1137789,2006-11-07,10-Q,1,interestrateswap
1137789,2006-04-28,10-Q,1,interestrateswap
1137789,2007-10-29,10-Q,0,N/A
1137789,2005-10-28,10-Q,1,interestrateswap
1137789,2008-10-30,10-Q,0,N/A
1137789,2008-01-30,10-Q,0,N/A
1137789,2008-04-29,10-Q,0,N/A
1137789,2009-05-06,10-Q,0,N/A
1137789,2009-02-10,10-Q,0,N/A
1137789,2010-02-01,10-Q,1,hedgeinterestrate
1137789,2009-11-04,10-Q,1,hedgeinterestrate
1137789,2010-05-05,10-Q,1,hedgeinterestrate
1137789,2010-11-03,10-Q,1,hedgeinterestrate
1137789,2011-05-03,10-Q,1,hedgeinterestrate
1137789,2012-04-30,10-Q,0,N/A
1137789,2011-10-27,10-Q,1,hedgeinterestrate
1137789,2013-05-02,10-Q,0,N/A
1137789,2013-01-29,10-Q,0,N/A
1137789,2012-10-31,10-Q,0,N/A
1137789,2012-02-01,10-Q,1,hedgeinterestrate
1137789,2011-02-03,10-Q,1,hedgeinterestrate
1137789,2014-01-28,10-Q,0,N/A
1137789,2015-01-30,10-Q,0,N/A
1137789,2013-10-29,10-Q,0,N/A
1137789,2014-11-03,10-Q,0,N/A
1137789,2016-01-29,10-Q,0,N/A
1137789,2014-04-30,10-Q,0,N/A
1137789,2017-01-26,10-Q,0,N/A
1137789,2016-10-28,10-Q,0,N/A
1137789,2015-04-30,10-Q,0,N/A
1137789,2015-10-30,10-Q,0,N/A
1137789,2016-04-29,10-Q,0,N/A
1137789,2019-02-04,10-Q,0,N/A
1137789,2017-10-27,10-Q,0,N/A
1137789,2018-01-29,10-Q,0,N/A
1137789,2018-05-01,10-Q,0,N/A
1137789,2018-11-02,10-Q,0,N/A
1137789,2017-04-28,10-Q,0,N/A
1137789,2019-11-01,10-Q,1,interestrateswap
1137789,2021-01-28,10-Q,1,interestratederivative
1137789,2020-02-05,10-Q,1,interestrateswap
1137789,2019-04-30,10-Q,0,N/A
1137789,2020-10-29,10-Q,1,interestrateswap
1137789,2021-04-29,10-Q,1,interestrateswap
1137789,2020-04-30,10-Q,1,interestrateswap
1137789,2022-01-27,10-Q,1,interestrateswap
1137789,2022-04-28,10-Q,1,interestrateswap
1138118,2005-03-15,10-K,0,N/A
1137789,2022-10-27,10-Q,1,interestratederivative
1138118,2004-03-30,10-K,0,N/A
1138118,2006-03-15,10-K,1,interestrateswap
1138118,2007-03-01,10-K,1,interestrateswap
1137789,2021-10-28,10-Q,1,interestratederivative
1138118,2009-03-02,10-K,1,interestrateswap
1138118,2013-03-01,10-K,1,interestratederivative
1138118,2012-02-29,10-K,1,interestratederivative
1138118,2010-03-01,10-K,1,interestrateswap
1138118,2011-03-01,10-K,1,interestrateswap
1138118,2008-02-29,10-K,1,interestrateswap
1138118,2016-02-29,10-K,1,interestratederivative
1138118,2014-03-03,10-K,1,interestratederivative
1138118,2015-03-02,10-K,1,interestratederivative
1138118,2017-03-01,10-K,1,interestratederivative
1138118,2018-03-01,10-K,1,interestratederivative
1138118,2021-02-24,10-K,1,interestrateswap
1138118,2020-03-02,10-K,1,interestrateswap
1138118,2019-03-01,10-K,1,interestrateriskhedging
1138118,2004-11-09,10-Q,0,N/A
1138118,2005-05-10,10-Q,0,N/A
1138118,2005-08-09,10-Q,1,interestrateswap
1138118,2004-08-09,10-Q,0,N/A
1138118,2022-03-01,10-K,1,interestratehedging
1138118,2006-11-09,10-Q,0,N/A
1138118,2005-11-08,10-Q,1,interestrateswap
1138118,2004-05-17,10-Q,0,N/A
1138118,2006-08-09,10-Q,0,N/A
1138118,2007-08-09,10-Q,1,interestrateswap
1138118,2006-05-10,10-Q,0,N/A
1138118,2008-05-12,10-Q,1,interestrateswap
1138118,2007-05-10,10-Q,1,interestrateswap
1138118,2008-08-08,10-Q,1,interestrateswap
1138118,2008-11-10,10-Q,1,interestrateswap
1138118,2007-11-09,10-Q,1,interestrateswap
1138118,2009-11-09,10-Q,1,interestrateswap
1138118,2009-05-11,10-Q,1,interestrateswap
1138118,2010-05-10,10-Q,1,interestrateswap
1138118,2009-08-10,10-Q,1,interestrateswap
1138118,2011-08-09,10-Q,1,interestrateswap
1138118,2010-08-09,10-Q,1,interestratehedging
1138118,2010-11-09,10-Q,1,interestrateswap
1138118,2011-11-09,10-Q,1,interestrateswap
1138118,2011-05-10,10-Q,1,interestrateswap
1138118,2012-08-09,10-Q,1,interestrateswap
1138118,2012-05-10,10-Q,1,interestrateswap
1138118,2014-05-12,10-Q,1,interestratederivative
1138118,2013-08-09,10-Q,1,interestrateswap
1138118,2013-11-12,10-Q,1,interestrateswap
1138118,2014-11-10,10-Q,1,interestratederivative
1138118,2013-05-10,10-Q,1,interestratehedging
1138118,2015-08-10,10-Q,1,interestratederivative
1138118,2012-11-09,10-Q,1,interestrateswap
1138118,2015-11-09,10-Q,1,interestratederivative
1138118,2014-08-11,10-Q,1,interestratederivative
1138118,2016-08-09,10-Q,1,interestrateswap
1138118,2015-05-11,10-Q,1,interestratederivative
1138118,2016-05-10,10-Q,1,interestrateswap
1138118,2017-08-09,10-Q,1,interestrateswap
1138118,2017-05-10,10-Q,1,interestrateswap
1138118,2018-05-10,10-Q,1,interestrateswap
1138118,2016-11-09,10-Q,1,interestrateswap
1138118,2017-11-09,10-Q,1,interestrateswap
1138118,2018-08-09,10-Q,1,interestrateswap
1138118,2018-11-09,10-Q,1,interestrateswap
1138118,2019-05-10,10-Q,1,interestrateriskhedging
1138118,2019-11-06,10-Q,1,interestrateswap
1138118,2020-10-29,10-Q,1,interestrateswap
1138118,2021-04-29,10-Q,1,interestrateswap
1138118,2020-08-04,10-Q,1,interestrateswap
1138118,2021-07-30,10-Q,1,interestrateswap
1138118,2019-08-09,10-Q,1,interestrateswap
1138118,2022-08-05,10-Q,1,interestrateswap
1138118,2021-10-28,10-Q,1,interestrateswap
1138118,2020-05-07,10-Q,1,interestrateswap
1138118,2022-05-09,10-Q,1,interestrateswap
1138234,2004-03-05,10-K,1,interestrateswap
1140536,2005-03-08,10-K,1,interestrateswap
1138234,2004-08-06,10-Q,1,interestrateswap
1138234,2004-05-07,10-Q,1,interestrateswap
1140536,2006-03-02,10-K,1,interestrateswap
1140536,2007-02-28,10-K,1,interestrateswap
1140536,2004-03-15,10-K,1,interestrateswap
1138118,2022-10-27,10-Q,1,interestrateswap
1140536,2009-02-27,10-K,1,interestrateswap
1140536,2008-02-27,10-K,1,interestrateswap
1140536,2011-02-28,10-K,1,interestrateswap
1140536,2010-03-01,10-K,1,interestrateswap
1140536,2012-02-29,10-K,1,interestratehedge
1140536,2013-02-28,10-K,1,interestratehedge
1140536,2014-02-27,10-K,1,interestratehedge
1140536,2015-02-24,10-K,1,interestratehedge
1140536,2016-02-29,10-K,1,interestratehedge
1140536,2020-02-26,10-K,1,interestratehedging
1140536,2019-02-27,10-K,1,interestratehedging
1140536,2017-03-01,10-K,1,interestratehedge
1140536,2022-02-24,10-K,0,N/A
1140536,2021-02-23,10-K,0,N/A
1140536,2004-08-09,10-Q,1,interestrateswap
1140536,2004-11-09,10-Q,1,interestrateswap
1140536,2018-02-28,10-K,1,interestratehedge
1140536,2005-05-06,10-Q,1,interestratecontract
1140536,2004-05-10,10-Q,1,interestratecontract
1140536,2005-08-08,10-Q,1,interestratecontract
1140536,2006-05-09,10-Q,1,interestratecontract
1140536,2005-11-07,10-Q,1,interestratecontract
1140536,2007-08-08,10-Q,0,N/A
1140536,2007-05-10,10-Q,0,N/A
1140536,2006-08-09,10-Q,1,interestratecontract
1140536,2006-11-08,10-Q,1,interestratecontract
1140536,2007-11-09,10-Q,0,N/A
1140536,2008-05-09,10-Q,0,N/A
1140536,2009-05-08,10-Q,1,interestratehedging
1140536,2008-08-06,10-Q,0,N/A
1140536,2008-11-10,10-Q,0,N/A
1140536,2010-11-05,10-Q,1,interestrateswap
1140536,2009-08-07,10-Q,1,interestratehedging
1140536,2010-08-06,10-Q,1,interestrateswap
1140536,2010-05-10,10-Q,1,interestrateswap
1140536,2011-08-09,10-Q,1,interestrateswap
1140536,2011-05-10,10-Q,1,interestrateswap
1140536,2012-05-10,10-Q,1,interestrateswap
1140536,2011-11-09,10-Q,1,interestrateswap
1140536,2009-11-06,10-Q,1,interestratehedging
1140536,2012-08-09,10-Q,1,interestrateswap
1140536,2014-05-09,10-Q,1,interestrateswap
1140536,2013-11-05,10-Q,1,interestrateswap
1140536,2013-05-08,10-Q,1,interestrateswap
1140536,2012-11-07,10-Q,1,interestrateswap
1140536,2014-08-06,10-Q,1,interestrateswap
1140536,2013-08-06,10-Q,1,interestrateswap
1140536,2014-11-06,10-Q,1,interestrateswap
1140536,2015-05-06,10-Q,1,interestrateswap
1140536,2016-05-10,10-Q,1,interestrateswap
1140536,2015-11-05,10-Q,1,interestrateswap
1140536,2015-08-06,10-Q,1,interestrateswap
1140536,2017-08-07,10-Q,1,interestrateswap
1140536,2017-05-09,10-Q,1,interestrateswap
1140536,2018-05-08,10-Q,1,interestrateswap
1140536,2016-08-09,10-Q,1,interestrateswap
1140536,2017-11-06,10-Q,1,interestrateswap
1140536,2016-11-07,10-Q,1,interestrateswap
1140536,2019-11-01,10-Q,0,N/A
1140536,2018-08-06,10-Q,1,interestrateswap
1140536,2019-08-01,10-Q,0,N/A
1140536,2020-04-30,10-Q,0,N/A
1140536,2019-05-03,10-Q,0,N/A
1140536,2018-11-02,10-Q,1,interestrateswap
1140536,2021-10-28,10-Q,0,N/A
1140536,2021-08-04,10-Q,0,N/A
1140536,2020-10-29,10-Q,0,N/A
1140536,2022-04-28,10-Q,0,N/A
1140536,2022-10-27,10-Q,0,N/A
1140536,2021-04-29,10-Q,0,N/A
1140859,2007-11-28,10-K,0,N/A
1140536,2022-07-28,10-Q,0,N/A
